瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥绊扁柯(∑C),乞闭 惑措嚼档(%)
143,措备,2021-06-02,23.8,30.2,51.9
143,措备,2021-06-03,18.7,19.9,88.4
143,措备,2021-06-04,21.3,27,53.9
143,措备,2021-06-05,23.1,30.4,51.8
143,措备,2021-06-06,23.9,30.4,62.1
143,措备,2021-06-07,25.3,31.4,56.3
143,措备,2021-06-08,25.4,33.2,54
143,措备,2021-06-09,25.3,32.7,50.5
143,措备,2021-06-10,24.2,30.5,57.1
143,措备,2021-06-11,22.1,25.5,84.8
143,措备,2021-06-12,24.1,28,74.8
143,措备,2021-06-13,25.4,31.7,69
143,措备,2021-06-14,23.9,28,69.4
143,措备,2021-06-15,21.4,23.9,76
143,措备,2021-06-16,20.4,23,73.5
143,措备,2021-06-17,20,23.4,70.6
143,措备,2021-06-18,22.3,26.7,73.6
143,措备,2021-06-19,25.3,31.3,51.1
143,措备,2021-06-20,25.9,33.9,47.1
143,措备,2021-06-21,23.9,31.6,50.9
143,措备,2021-06-22,20.7,26.5,67.3
143,措备,2021-06-23,20.4,24.4,68.9
143,措备,2021-06-24,23,28.5,62
143,措备,2021-06-25,23.5,29.8,70.6
143,措备,2021-06-26,22.8,27.2,72.9
143,措备,2021-06-27,24,29.9,63
143,措备,2021-06-28,23.9,28,64.3
143,措备,2021-06-29,24.6,30,64
143,措备,2021-06-30,24.4,29.6,67
143,措备,2021-07-01,25.1,32.4,57.4
143,措备,2021-07-02,24,28.8,69
143,措备,2021-07-03,22.7,24.8,78.8
143,措备,2021-07-04,27.8,32.4,64.4
143,措备,2021-07-05,23.8,27.2,74.3
143,措备,2021-07-06,22.6,25.8,90.3
143,措备,2021-07-07,24.2,26.2,95
143,措备,2021-07-08,24.9,29.6,80.1
143,措备,2021-07-09,24.7,29.1,84
143,措备,2021-07-10,25.6,32.6,76.8
143,措备,2021-07-11,25.7,33.8,74.5
143,措备,2021-07-12,27.3,34.1,70.6
143,措备,2021-07-13,28.7,34.3,64.8
143,措备,2021-07-14,29.9,35.3,60.5
143,措备,2021-07-15,27.5,33.9,70.9
143,措备,2021-07-16,27.1,31.9,67.9
143,措备,2021-07-17,26.7,30.4,65.5
143,措备,2021-07-18,26.7,31.9,68
143,措备,2021-07-19,27.2,31.6,69
143,措备,2021-07-20,28.8,33.9,61.5
143,措备,2021-07-21,27.5,32.5,64
143,措备,2021-07-22,28,32.3,62.4
143,措备,2021-07-23,27.8,32.8,65.9
143,措备,2021-07-24,28.1,33.2,64.5
143,措备,2021-07-25,28,32.9,68.4
143,措备,2021-07-26,28.5,33.9,58.9
143,措备,2021-07-27,28.1,34.4,62
143,措备,2021-07-28,28.2,34.2,62.8
143,措备,2021-07-29,29.5,35.2,58.4
143,措备,2021-07-30,30.6,35.9,53.5
143,措备,2021-07-31,29.9,37.2,62.9
143,措备,2021-08-01,28.1,35.1,78.6
143,措备,2021-08-02,27.7,32.9,80.4
143,措备,2021-08-03,29,33.5,69.3
143,措备,2021-08-04,30.1,35.5,65.1
143,措备,2021-08-05,30.8,36.9,62.9
143,措备,2021-08-06,30.2,36.8,61.8
143,措备,2021-08-07,29.1,37,68.1
143,措备,2021-08-08,25.4,29,82.8
143,措备,2021-08-09,27.4,33,58.5
143,措备,2021-08-10,23.5,27.8,80.6
143,措备,2021-08-11,25.6,32.5,76.1
143,措备,2021-08-12,26.1,30.9,71.3
143,措备,2021-08-13,25.7,30.2,69.4
143,措备,2021-08-14,23.3,26.6,79.6
143,措备,2021-08-15,23.5,28.2,74
143,措备,2021-08-16,23.5,27.5,68.4
143,措备,2021-08-17,23.6,26.9,70.3
143,措备,2021-08-18,23.1,26.1,76.3
143,措备,2021-08-19,24.3,28.3,67.6
143,措备,2021-08-20,25,31.9,67.6
143,措备,2021-08-21,23.1,25.8,88.3
143,措备,2021-08-22,26.1,31.5,70.6
143,措备,2021-08-23,23.1,24.9,87.8
143,措备,2021-08-24,24.4,29.2,87
143,措备,2021-08-25,25.3,27.7,85.6
143,措备,2021-08-26,27.4,34.4,64.6
143,措备,2021-08-27,23.7,28.7,84.3
143,措备,2021-08-28,25.6,31.9,61.8
143,措备,2021-08-29,23.6,26.6,78
143,措备,2021-08-30,25.2,30.6,68.4
143,措备,2021-08-31,24.4,29.1,74
143,措备,2021-09-01,21.9,28.2,90.8
143,措备,2021-09-02,21.8,24.7,77.1
143,措备,2021-09-03,20.5,22.7,86.5
143,措备,2021-09-04,22.4,26.8,66.4
143,措备,2021-09-05,21.8,25.1,68.5
143,措备,2021-09-06,21.8,25.6,78.3
143,措备,2021-09-07,22.2,25.5,86
143,措备,2021-09-08,23.7,28.8,68.8
143,措备,2021-09-09,23.7,29.6,67.1
143,措备,2021-09-10,22.6,26.3,75.5
143,措备,2021-09-11,23.8,30.9,65.4
143,措备,2021-09-12,24.3,30.8,65.3
143,措备,2021-09-13,23.1,25.8,66.3
143,措备,2021-09-14,22.5,24.5,68.9
143,措备,2021-09-15,22.7,26.7,61.6
143,措备,2021-09-16,22.2,25.8,71.6
143,措备,2021-09-17,20.5,22.6,82.5
143,措备,2021-09-18,21.5,26.6,79.1
143,措备,2021-09-19,21.7,27.1,76.3
143,措备,2021-09-20,21.7,26.3,79.1
143,措备,2021-09-21,22.9,26.5,90.6
143,措备,2021-09-22,24.1,29.6,67.4
143,措备,2021-09-23,21.6,26.6,63.6
143,措备,2021-09-24,19.7,25.8,82.1
143,措备,2021-09-25,20.6,23.6,84.8
143,措备,2021-09-26,20.5,24.9,74.1
143,措备,2021-09-27,20.4,24.8,73.1
143,措备,2021-09-28,21.8,26,75.8
143,措备,2021-09-29,22.4,27.3,93.9
143,措备,2021-09-30,21.9,27,82
143,措备,2021-10-01,21.6,28.9,77.8
143,措备,2021-10-02,22.3,29.1,71.3
143,措备,2021-10-03,22.4,30.9,71
143,措备,2021-10-04,24.3,31.5,67.8
143,措备,2021-10-05,24,30.1,74.5
143,措备,2021-10-06,22.1,26.5,80.4
143,措备,2021-10-07,23.3,28.6,73.8
143,措备,2021-10-08,22.2,25.3,79.8
143,措备,2021-10-09,23.4,28.9,81.8
143,措备,2021-10-10,25.1,31.8,75.1
143,措备,2021-10-11,17.8,25.1,88.4
143,措备,2021-10-12,15.9,17.3,91
143,措备,2021-10-13,18.2,21.7,80.9
143,措备,2021-10-14,19.6,26,81.5
143,措备,2021-10-15,19.2,24,81.3
143,措备,2021-10-16,14.3,17.4,64.4
143,措备,2021-10-17,7.9,13.8,45.4
143,措备,2021-10-18,9.2,17.6,59.6
143,措备,2021-10-19,11.6,18.2,65.8
143,措备,2021-10-20,10.7,17.4,68.8
143,措备,2021-10-21,11.4,16.9,79
143,措备,2021-10-22,11.8,18,65.6
143,措备,2021-10-23,11.7,19.3,68.1
143,措备,2021-10-24,11.8,19.9,70.8
143,措备,2021-10-25,12.4,20.4,67.9
143,措备,2021-10-26,12,20.2,67
143,措备,2021-10-27,14.1,21.4,61.6
143,措备,2021-10-28,13.9,20.6,57.6
143,措备,2021-10-29,12.8,18.9,70.5
143,措备,2021-10-30,11.8,17.8,79.3
143,措备,2021-10-31,12.8,21.6,70.1
143,措备,2021-11-01,14.3,20.1,64.3
143,措备,2021-11-02,13,18.6,64.5
143,措备,2021-11-03,12.2,19.3,67.6
143,措备,2021-11-04,12.3,20.5,64.6
143,措备,2021-11-05,12.5,19.5,73.5
143,措备,2021-11-06,13,20.8,72.1
143,措备,2021-11-07,14.2,20.1,71.3
143,措备,2021-11-08,10.9,17.4,76.9
143,措备,2021-11-09,9,12.5,61.5
143,措备,2021-11-10,8.1,11.6,68.3
143,措备,2021-11-11,8.7,12.8,55.1
143,措备,2021-11-12,7.4,10.4,55.8
143,措备,2021-11-13,7.8,15.1,70
143,措备,2021-11-14,9.6,17.7,72.3
143,措备,2021-11-15,9.7,17.4,65.9
143,措备,2021-11-16,9.3,17.1,61
143,措备,2021-11-17,9.6,15.8,53.6
143,措备,2021-11-18,10.5,18.1,62.6
143,措备,2021-11-19,11,18.8,72.5
143,措备,2021-11-20,10.7,18.9,76.6
143,措备,2021-11-21,11.4,16.9,77.4
143,措备,2021-11-22,7.4,12.1,57.4
143,措备,2021-11-23,4.4,7.7,51.4
143,措备,2021-11-24,7.7,12.9,48
143,措备,2021-11-25,9,16.2,53.9
143,措备,2021-11-26,7.2,12,43.3
143,措备,2021-11-27,5.9,11.4,49.9
143,措备,2021-11-28,5.2,13.1,60.1
143,措备,2021-11-29,7.2,16.1,53.1
143,措备,2021-11-30,5.7,10.6,78.1
143,措备,2021-12-01,2.4,4.8,39.6
143,措备,2021-12-02,2.6,7.6,53.6
143,措备,2021-12-03,4.8,10.3,54.4
143,措备,2021-12-04,4.2,8.7,52
143,措备,2021-12-05,3.7,11.6,72.8
143,措备,2021-12-06,5.1,12.5,78.4
143,措备,2021-12-07,7.5,14.7,67.4
143,措备,2021-12-08,6.6,13.4,72.8
143,措备,2021-12-09,6.5,12.6,79
143,措备,2021-12-10,8,13.4,80.1
143,措备,2021-12-11,8.9,13.1,71.4
143,措备,2021-12-12,6.6,11.2,52.9
143,措备,2021-12-13,.5,5.8,31
143,措备,2021-12-14,3.7,8.9,53
143,措备,2021-12-15,6.1,14.9,68.6
143,措备,2021-12-16,6.3,10.3,80
143,措备,2021-12-17,.5,7.8,42.9
143,措备,2021-12-18,-3.4,2.6,38.6
143,措备,2021-12-19,1.2,6,52.8
143,措备,2021-12-20,4.8,12.7,58.5
143,措备,2021-12-21,6.3,14.2,67.5
143,措备,2021-12-22,4.3,12.3,54.9
143,措备,2021-12-23,3.3,11.1,52.6
143,措备,2021-12-24,4.2,10.9,59.6
143,措备,2021-12-25,-4.7,1.6,38.6
143,措备,2021-12-26,-7.1,-3.1,39
143,措备,2021-12-27,-2.1,2.3,46.6
143,措备,2021-12-28,2.1,7.4,67.6
143,措备,2021-12-29,3.5,10,61.9
143,措备,2021-12-30,1.1,4.9,45.4
143,措备,2021-12-31,-2.5,1.6,33.5
143,措备,2022-01-01,-2.3,5.6,36
143,措备,2022-01-02,.6,7.7,47.3
143,措备,2022-01-03,-.2,6.9,50.1
143,措备,2022-01-04,1.9,7.6,39.4
143,措备,2022-01-05,.6,5,43.9
143,措备,2022-01-06,2.9,7.9,38.5
143,措备,2022-01-07,.1,8.6,42.8
143,措备,2022-01-08,1.4,8.9,43.4
143,措备,2022-01-09,2,8.7,65.9
143,措备,2022-01-10,3,9.9,61.8
143,措备,2022-01-11,-.9,4.7,44.9
143,措备,2022-01-12,-3.2,1.8,42.1
143,措备,2022-01-13,-2.8,1,42.3
143,措备,2022-01-14,-2.6,4.2,35.3
143,措备,2022-01-15,1,8.4,43.3
143,措备,2022-01-16,1.9,8.2,47.6
143,措备,2022-01-17,-.4,4.7,49.1
143,措备,2022-01-18,-2.5,2.8,32.3
143,措备,2022-01-19,-.7,5.6,47.6
143,措备,2022-01-20,-1.1,5.1,46.3
143,措备,2022-01-21,-1,6.8,51.3
143,措备,2022-01-22,2.3,10.1,63.1
143,措备,2022-01-23,6.4,12.8,62.3
143,措备,2022-01-24,4.9,6.9,61
143,措备,2022-01-25,4.5,7.5,66.6
143,措备,2022-01-26,3.8,8.2,55.4
143,措备,2022-01-27,3.2,9.7,45.6
143,措备,2022-01-28,2.3,6.7,32.5
143,措备,2022-01-29,1,5.5,34.3
143,措备,2022-01-30,1.1,6.5,34.5
143,措备,2022-01-31,1.3,7.8,33.5
143,措备,2022-02-01,1.9,5.4,50.3
143,措备,2022-02-02,.7,5.6,45.1
143,措备,2022-02-03,.4,5.4,41.6
143,措备,2022-02-04,-.6,4.2,43.9
143,措备,2022-02-05,-3,1.1,45.4
143,措备,2022-02-06,-1.1,3.5,43.6
143,措备,2022-02-07,.2,3.6,37.5
143,措备,2022-02-08,1.5,7.1,43.8
143,措备,2022-02-09,2.6,9.4,50.8
143,措备,2022-02-10,5.3,10.7,41.1
143,措备,2022-02-11,3.5,11.8,43
143,措备,2022-02-12,4.8,12.7,53
143,措备,2022-02-13,5.4,11.6,73.3
143,措备,2022-02-14,7.3,13,59.9
143,措备,2022-02-15,.4,6.6,46.5
143,措备,2022-02-16,-3.6,.8,44.5
143,措备,2022-02-17,-4.3,1.5,37.1
143,措备,2022-02-18,-.8,8.1,42.9
143,措备,2022-02-19,2.4,7.1,49
143,措备,2022-02-20,-2.2,2,36.1
143,措备,2022-02-21,1.2,7.4,43.4
143,措备,2022-02-22,-.4,3.9,38.5
143,措备,2022-02-23,-2.3,2.8,32
143,措备,2022-02-24,.5,6.7,30.6
143,措备,2022-02-25,5,11.7,41.9
143,措备,2022-02-26,6.8,14.7,52.5
143,措备,2022-02-27,6.3,12.6,32.4
143,措备,2022-02-28,7,15.1,34.3
143,措备,2022-03-01,9.9,16.3,51.9
143,措备,2022-03-02,6.2,12.3,41.5
143,措备,2022-03-03,7.7,15.2,39.4
143,措备,2022-03-04,8.8,17.3,50.4
143,措备,2022-03-05,6.9,12.2,30.9
143,措备,2022-03-06,4,10.2,30.3
143,措备,2022-03-07,5.2,12.7,37
143,措备,2022-03-08,8.1,15.8,36.4
143,措备,2022-03-09,9.1,17.5,49.9
143,措备,2022-03-10,10.5,18.3,59.6
143,措备,2022-03-11,12.5,18.9,57.6
143,措备,2022-03-12,14.7,21.5,67.6
143,措备,2022-03-13,15.1,18.5,87.1
143,措备,2022-03-14,10.8,13.9,84.9
143,措备,2022-03-15,11.7,19.3,53.6
143,措备,2022-03-16,14.4,23,45.3
143,措备,2022-03-17,8.8,13.6,84.1
143,措备,2022-03-18,6.1,8.1,83.4
143,措备,2022-03-19,4.9,8.1,83.8
143,措备,2022-03-20,6.6,11,69.8
143,措备,2022-03-21,8.3,13.8,53.1
143,措备,2022-03-22,8.7,14.2,48.8
143,措备,2022-03-23,6.8,11.1,66.6
143,措备,2022-03-24,9.1,17,60.6
143,措备,2022-03-25,13.5,20.1,67.6
143,措备,2022-03-26,14.7,20.4,80.9
143,措备,2022-03-27,13.1,20.7,39.3
143,措备,2022-03-28,9,14.9,45.5
143,措备,2022-03-29,10.8,19.8,51.6
143,措备,2022-03-30,14.8,23.3,57
143,措备,2022-03-31,10.5,13.4,74
143,措备,2022-04-01,8.8,13.7,64.4
143,措备,2022-04-02,10.2,17.3,50
143,措备,2022-04-03,11.3,19.3,50.9
143,措备,2022-04-04,13.2,21,49.6
143,措备,2022-04-05,14.4,21.5,35.3
143,措备,2022-04-06,16,23.5,35.6
143,措备,2022-04-07,14.4,20.5,49.3
143,措备,2022-04-08,15.7,24.3,41.4
143,措备,2022-04-09,18.6,28.5,48.5
143,措备,2022-04-10,19.5,27.5,50.6
143,措备,2022-04-11,20.3,27.9,66.3
143,措备,2022-04-12,22.5,30.2,64.5
143,措备,2022-04-13,12.2,21.3,80.1
143,措备,2022-04-14,10.9,13.2,72.4
143,措备,2022-04-15,12.1,19.1,59.8
143,措备,2022-04-16,13.5,21,45.3
143,措备,2022-04-17,15.6,23,36.9
143,措备,2022-04-18,18.1,24.3,33.3
143,措备,2022-04-19,18.4,25.7,31.4
143,措备,2022-04-20,18.2,26.6,35.5
143,措备,2022-04-21,14.3,19.7,60.3
143,措备,2022-04-22,19,28.5,64
143,措备,2022-04-23,19.1,25.9,58.9
143,措备,2022-04-24,22,29.9,52.4
143,措备,2022-04-25,21.7,29.3,58.4
143,措备,2022-04-26,18.3,20.6,94.4
143,措备,2022-04-27,17.2,20.3,59.6
143,措备,2022-04-28,15.7,22.5,67
143,措备,2022-04-29,11.3,13.8,80.6
143,措备,2022-04-30,14.5,19.7,60.4
143,措备,2022-05-01,15.2,20.3,39.4
143,措备,2022-05-02,13.1,20.7,55.8
143,措备,2022-05-03,15.2,23.5,59.6
143,措备,2022-05-04,19,28.3,49
143,措备,2022-05-05,20,29.1,51.5
143,措备,2022-05-06,21.2,28.7,58.3
143,措备,2022-05-07,18.9,26,66.5
143,措备,2022-05-08,16.4,22.1,59.9
143,措备,2022-05-09,16.2,21.9,55.5
143,措备,2022-05-10,16.5,23.5,56.3
143,措备,2022-05-11,20.7,26.8,57.4
143,措备,2022-05-12,20.2,24.6,63.1
143,措备,2022-05-13,15.7,19.3,86.4
143,措备,2022-05-14,17.9,24.6,50
143,措备,2022-05-15,17.1,23.2,42.1
143,措备,2022-05-16,18.5,25.5,38.5
143,措备,2022-05-17,20.4,28.2,42.3
143,措备,2022-05-18,23.3,31.1,42.8
143,措备,2022-05-19,23,29.5,36.9
143,措备,2022-05-20,22.8,28.6,43.3
143,措备,2022-05-21,23.7,29.7,51.5
143,措备,2022-05-22,24.8,32.7,45.6
143,措备,2022-05-23,24.3,32.3,53.9
143,措备,2022-05-24,26.4,33.2,45.5
143,措备,2022-05-25,25.5,33.2,54.9
143,措备,2022-05-26,22.9,27.5,41.6
143,措备,2022-05-27,23.8,29.5,37.3
143,措备,2022-05-28,24.9,33,39
143,措备,2022-05-29,24.9,33,40.5
143,措备,2022-05-30,24.3,29.6,53.8
143,措备,2022-05-31,24.7,31.1,39.4
143,措备,2022-06-01,24.7,33.1,39.6
143,措备,2022-06-02,26.1,33.5,44.5
143,措备,2022-06-03,23.5,30.4,61.5
143,措备,2022-06-04,22.1,28.8,67
143,措备,2022-06-05,18,19.3,92.5
143,措备,2022-06-06,18.7,23.1,84.6
143,措备,2022-06-07,16.5,21.1,85.1
143,措备,2022-06-08,17.5,22.3,77.8
143,措备,2022-06-09,20.4,28.2,70.5
143,措备,2022-06-10,22.7,29.7,67.1
143,措备,2022-06-11,21.4,26.1,74
143,措备,2022-06-12,20.7,25.8,73.1
143,措备,2022-06-13,19.9,24,75.6
143,措备,2022-06-14,16.9,19.2,92.4
143,措备,2022-06-15,19.7,25.3,88.6
143,措备,2022-06-16,23.2,28.9,69.6
143,措备,2022-06-17,25.9,34.2,63.9
143,措备,2022-06-18,27.9,34.3,65.3
143,措备,2022-06-19,28.9,34.5,63.1
143,措备,2022-06-20,28.6,35.6,69.8
143,措备,2022-06-21,27.8,34.1,72.6
143,措备,2022-06-22,29.9,37.1,65
143,措备,2022-06-23,27.9,31.6,72.8
143,措备,2022-06-24,28.1,32.9,70
143,措备,2022-06-25,28.2,34.4,67
143,措备,2022-06-26,28.4,32.8,72.1
143,措备,2022-06-27,27.3,30.1,86.3
143,措备,2022-06-28,28.9,32.3,71.3
143,措备,2022-06-29,29.5,33.7,68.5
143,措备,2022-06-30,29.8,34.8,68
143,措备,2022-07-01,29.8,36.2,68.6
143,措备,2022-07-02,29.9,36.8,63.9
143,措备,2022-07-03,29.3,35.1,69.6
143,措备,2022-07-04,28.8,32.8,72.5
143,措备,2022-07-05,28.8,33,72.1
143,措备,2022-07-06,28.5,33.8,81.4
143,措备,2022-07-07,29.7,35.3,74.3
143,措备,2022-07-08,28.5,33.6,84.6
143,措备,2022-07-09,28.7,33.8,71.3
143,措备,2022-07-10,28.1,33.4,76.5
143,措备,2022-07-11,26.4,29.7,86.6
143,措备,2022-07-12,25.6,29.4,75.3
143,措备,2022-07-13,24.4,27.7,85.6
143,措备,2022-07-14,28.2,33.6,77.5
143,措备,2022-07-15,28.3,33.2,64.5
143,措备,2022-07-16,26.8,34,71
143,措备,2022-07-17,27.3,33,68.6
143,措备,2022-07-18,22.9,27.2,95.6
143,措备,2022-07-19,27.6,34.1,74.4
143,措备,2022-07-20,29.4,34.1,62.5
143,措备,2022-07-21,26,32.3,80.9
143,措备,2022-07-22,25.8,29.7,71.6
143,措备,2022-07-23,24.9,28.6,82
143,措备,2022-07-24,27.4,32,77.6
143,措备,2022-07-25,28.8,35.5,72.6
143,措备,2022-07-26,26.9,34,79.4
143,措备,2022-07-27,25.6,29.9,79.5
143,措备,2022-07-28,26.2,29.6,85.5
143,措备,2022-07-29,28.7,33.9,77.8
143,措备,2022-07-30,27.8,30.3,83.9
143,措备,2022-07-31,27.1,29.5,92
143,措备,2022-08-01,29.4,31.2,76.6
143,措备,2022-08-02,27.9,32.6,91.8
143,措备,2022-08-03,30.6,37.1,78.8
143,措备,2022-08-04,30.7,35.3,75.9
143,措备,2022-08-05,30.8,35.2,75
143,措备,2022-08-06,31.6,36.8,72
143,措备,2022-08-07,31.5,37.8,71.9
143,措备,2022-08-08,30.5,34.6,69.8
143,措备,2022-08-09,29.8,32.9,69.8
143,措备,2022-08-10,28.2,31,80.1
143,措备,2022-08-11,26.5,29.5,90.9
143,措备,2022-08-12,29.7,35.6,77.1
143,措备,2022-08-13,26.4,34,92.4
143,措备,2022-08-14,29.8,34.8,80.1
143,措备,2022-08-15,30.9,35.4,69.6
143,措备,2022-08-16,25.7,30.1,94.9
143,措备,2022-08-17,25.7,29.7,89.4
143,措备,2022-08-18,26.8,32.3,77.3
143,措备,2022-08-19,28.2,33.7,80.5
143,措备,2022-08-20,26.4,28.6,95.1
143,措备,2022-08-21,26,31.1,75.3
143,措备,2022-08-22,26.8,32.9,75.6
143,措备,2022-08-23,25.4,28.8,89.9
143,措备,2022-08-24,21.5,22.6,94.4
143,措备,2022-08-25,24.5,30.8,78.6
143,措备,2022-08-26,25.1,30.2,64.6
143,措备,2022-08-27,23.2,28.2,68
143,措备,2022-08-28,21.4,27.5,72.1
143,措备,2022-08-29,21.5,24.9,81.4
143,措备,2022-08-30,20.9,24.1,92.3
143,措备,2022-08-31,21.3,22.7,95.6
143,措备,2022-09-01,21.6,25.2,88.4
143,措备,2022-09-02,21.5,24.2,91.1
143,措备,2022-09-03,22.2,24.3,91.9
143,措备,2022-09-04,25.4,29.9,89.5
143,措备,2022-09-05,24.9,27.9,96
143,措备,2022-09-06,22.6,26.4,81
143,措备,2022-09-07,22.4,29.1,69.1
143,措备,2022-09-08,21.7,28.5,73
143,措备,2022-09-09,21.5,27.7,76.6
143,措备,2022-09-10,21,24.2,81.4
143,措备,2022-09-11,22.7,27.6,80.4
143,措备,2022-09-12,21.7,24.7,91.5
143,措备,2022-09-13,23.7,27.7,77.9
143,措备,2022-09-14,23.4,27.2,77
143,措备,2022-09-15,23.5,26.8,78.8
143,措备,2022-09-16,24.7,29,84.9
143,措备,2022-09-17,26.2,33.2,84.9
143,措备,2022-09-18,26.6,30.5,83.1
143,措备,2022-09-19,25.1,29.8,72.9
143,措备,2022-09-20,19.2,22.9,69.1
143,措备,2022-09-21,17.2,22.8,75.3
143,措备,2022-09-22,18.6,25.1,78.6
143,措备,2022-09-23,20.8,27.8,70.4
143,措备,2022-09-24,19.2,24.7,59.5
143,措备,2022-09-25,18.6,22.9,77.8
143,措备,2022-09-26,18.5,21.9,88
143,措备,2022-09-27,20.3,26.4,81.8
143,措备,2022-09-28,19.4,26.2,81.3
143,措备,2022-09-29,20.8,29.3,72.8
143,措备,2022-09-30,21.6,31.2,68.1
143,措备,2022-10-01,21.6,31,62.8
143,措备,2022-10-02,22.2,29.6,69.1
143,措备,2022-10-03,24.9,29.7,82.4
143,措备,2022-10-04,21.5,27.2,88.6
143,措备,2022-10-05,17,20.7,81.4
143,措备,2022-10-06,18.2,23.3,81.8
143,措备,2022-10-07,16.6,20,74.6
143,措备,2022-10-08,14.9,20.9,75.6
143,措备,2022-10-09,14.4,16.4,88.8
143,措备,2022-10-10,13.7,17.3,64.3
143,措备,2022-10-11,13.6,19,67.9
143,措备,2022-10-12,14,21.4,79.1
143,措备,2022-10-13,16.1,22.4,77.8
143,措备,2022-10-14,16.1,22.7,81.4
143,措备,2022-10-15,17.8,24.2,80.8
143,措备,2022-10-16,19.2,25.7,74.5
143,措备,2022-10-17,16,20.6,55.3
143,措备,2022-10-18,11.7,16.9,52.3
143,措备,2022-10-19,10.8,17.9,56.9
143,措备,2022-10-20,12,21.4,62.4
143,措备,2022-10-21,14.5,20.1,63.5
143,措备,2022-10-22,16.6,23.3,64.9
143,措备,2022-10-23,15.3,21.4,72.4
143,措备,2022-10-24,12.3,16.5,58.3
143,措备,2022-10-25,11.2,18.1,69.6
143,措备,2022-10-26,12.2,20.1,73.1
143,措备,2022-10-27,14.5,21.8,65.1
143,措备,2022-10-28,13.1,22.1,77.9
143,措备,2022-10-29,13.6,19.9,79.8
143,措备,2022-10-30,13.3,18.7,80.4
143,措备,2022-10-31,13.1,19.5,72.5
143,措备,2022-11-01,14.2,22,68.4
143,措备,2022-11-02,13.1,21.4,62.9
143,措备,2022-11-03,12.5,19.4,56.4
143,措备,2022-11-04,9.3,13.7,43.4
143,措备,2022-11-05,9.1,15.7,37.3
143,措备,2022-11-06,8.9,16.9,60.6
143,措备,2022-11-07,9.7,18.6,62.4
143,措备,2022-11-08,10.9,19.7,65.4
143,措备,2022-11-09,11.7,19.7,65.3
143,措备,2022-11-10,13.3,21.9,62.3
143,措备,2022-11-11,14,21.3,74.3
143,措备,2022-11-12,17,24.3,78.6
143,措备,2022-11-13,15.9,20.7,76.6
143,措备,2022-11-14,11.6,14.9,68.5
143,措备,2022-11-15,10,15.3,62
143,措备,2022-11-16,10.3,15.8,69.3
143,措备,2022-11-17,9.4,17.1,64.6
143,措备,2022-11-18,9.6,19,64.4
143,措备,2022-11-19,11.2,18.9,74.4
143,措备,2022-11-20,12.8,18.6,78.8
143,措备,2022-11-21,12.5,19.8,75.8
143,措备,2022-11-22,12.5,15.9,77.1
143,措备,2022-11-23,13,18.2,75
143,措备,2022-11-24,8.7,15.8,65.1
143,措备,2022-11-25,9.2,17,69.9
143,措备,2022-11-26,10.9,17.3,53.8
143,措备,2022-11-27,7.7,14.9,46.1
143,措备,2022-11-28,10.5,15.9,73.9
143,措备,2022-11-29,12.3,15.2,71.6
143,措备,2022-11-30,-.4,6.5,41
143,措备,2022-12-01,-1,2.6,39.1
143,措备,2022-12-02,.3,5.1,52.8
143,措备,2022-12-03,4.4,10.7,64.5
143,措备,2022-12-04,3.1,6.7,38.1
143,措备,2022-12-05,1.2,4.8,33.5
143,措备,2022-12-06,1.9,7.8,57.8
143,措备,2022-12-07,4.4,9.9,65.3
143,措备,2022-12-08,4.5,11.8,68.3
143,措备,2022-12-09,4.4,12.8,76.5
143,措备,2022-12-10,4.7,9.5,71.1
143,措备,2022-12-11,4.8,10.3,58.1
143,措备,2022-12-12,4.1,8.7,77.1
143,措备,2022-12-13,5.2,8.9,69.5
143,措备,2022-12-14,-3.9,2.1,66.3
143,措备,2022-12-15,-.1,6.5,67.5
143,措备,2022-12-16,.2,4,45.3
143,措备,2022-12-17,-2.5,.6,55.5
143,措备,2022-12-18,-5.6,-2.2,59.6
143,措备,2022-12-19,-3.7,2.8,65.6
143,措备,2022-12-20,-.8,5.6,68.3
143,措备,2022-12-21,.3,2.8,92.8
143,措备,2022-12-22,-2.5,2,70.4
143,措备,2022-12-23,-5.7,-2.3,60.1
143,措备,2022-12-24,-4.8,1.2,63.3
143,措备,2022-12-25,-1.6,4.3,65.6
143,措备,2022-12-26,-1.1,4.8,65.8
143,措备,2022-12-27,0,6.6,62.3
143,措备,2022-12-28,1,5.1,68.4
143,措备,2022-12-29,-.3,4.3,63.9
143,措备,2022-12-30,.2,4.4,72
143,措备,2022-12-31,1.2,4.9,66.5
143,措备,2023-01-01,1.7,7.1,61
143,措备,2023-01-02,.4,4.2,40
143,措备,2023-01-03,-.3,4.6,49
143,措备,2023-01-04,1.1,6.5,56
143,措备,2023-01-05,.6,7.3,70.8
143,措备,2023-01-06,1.8,9.2,68.9
143,措备,2023-01-07,3.2,7.9,70.5
143,措备,2023-01-08,2.4,9.9,66.1
143,措备,2023-01-09,3.2,11.7,70.1
143,措备,2023-01-10,2.8,10.8,71.5
143,措备,2023-01-11,4.2,12.8,67.5
143,措备,2023-01-12,6,14.9,56.9
143,措备,2023-01-13,11,15.5,97.9
143,措备,2023-01-14,9,12.4,97.6
143,措备,2023-01-15,3.9,6.4,92.4
143,措备,2023-01-16,-.7,3.2,67.1
